0 1 -9 15 6 -2 13 6 7 5 14 1 12 13 12 -2 1 -7 3 13 
1 2 -9 17 6 -4 14 6 9 4 15 2 12 14 12 -4 1 -9 2 12 
2 2 -11 15 8 -2 11 8 5 5 15 0 14 13 11 -3 0 -9 3 14 
3 2 -7 13 10 6 14 6 8 7 12 1 12 12 15 -5 0 -6 5 14 
4 2 -11 14 6 0 22 5 8 4 15 0 13 13 12 -1 3 -8 2 15 
5 2 -9 14 9 -2 14 7 7 -4 13 3 11 12 10 -11 1 -3 9 11 
6 2 -11 14 7 -1 12 7 7 6 12 -1 14 11 12 -1 -4 -12 1 11 
7 2 -9 16 7 -3 14 4 8 5 12 -1 13 14 16 -2 6 -13 5 9 
8 2 -11 14 -3 8 13 11 5 7 15 3 13 13 14 -2 0 -5 4 12 
9 2 -7 13 8 -6 12 5 7 6 12 0 14 11 13 -3 2 -8 1 15 
10 2 -10 16 5 -3 20 12 16 13 15 2 5 15 14 -1 2 -6 2 11 
11 3 -11 14 3 -5 12 7 9 2 13 -1 3 7 11 -4 4 -6 6 16 
12 3 -7 14 6 0 12 5 6 6 13 3 11 11 12 -1 2 -9 3 12 
13 3 -8 14 7 -3 17 12 9 15 14 0 11 12 14 -3 3 -5 2 12 
14 3 -7 13 6 -3 15 8 8 6 16 1 13 13 18 3 -3 -1 2 17 
15 3 -8 16 9 -2 15 7 4 10 14 2 16 21 12 -3 -2 -14 6 14 
16 3 -6 10 7 -3 14 4 8 6 16 3 11 15 14 -3 -1 -15 4 14 
17 3 -4 12 7 -3 20 16 7 6 18 3 13 14 5 4 4 -5 5 11 
18 3 -9 16 6 -1 13 7 9 6 14 2 12 12 13 -2 3 -9 2 14 
19 3 -11 17 6 -6 18 4 3 5 16 3 11 14 17 1 -1 -8 3 17 
20 3 -10 14 6 -4 8 1 5 5 15 1 13 11 11 -1 5 -6 5 13 
21 4 -8 15 7 -3 15 8 7 5 14 0 13 12 12 0 2 -7 7 16 
22 4 -9 14 5 -1 13 6 8 6 14 1 13 12 12 -2 1 -6 -2 6 
23 4 -9 15 7 -1 14 5 5 5 14 0 14 13 12 -3 1 -7 -2 10 
24 4 -8 14 6 -2 13 5 7 5 14 1 12 13 13 -2 0 -8 3 13 
25 5 7 -4 -2 -13 0 0 -11 10 12 -14 0 12 -14 13 12 -11 16 -5 
26 5 5 5 7 -1 15 -2 -11 -4 -4 -13 -1 19 14 -2 -3 -9 -13 2 
27 5 7 -3 -9 1 6 -9 11 -11 -5 -10 -6 -3 2 -6 -5 -9 4 5 
28 5 3 15 -7 4 5 -8 17 -3 11 1 -7 7 10 11 24 -12 -6 15 
29 5 8 1 4 22 3 -9 3 -1 7 1 -1 10 -6 -11 6 14 -15 11 
30 5 13 9 8 -9 9 16 2 -2 1 -9 5 -13 -9 5 3 14 -2 -11 
31 5 8 -4 -3 4 -6 -5 -1 -13 -11 12 -13 -7 -10 10 -5 -15 -8 4 
32 5 -11 -10 -10 0 3 1 7 4 -1 -9 8 13 16 7 5 14 8 10 
33 5 4 5 -2 -4 11 -10 -10 -7 -3 0 -10 -8 0 9 7 0 10 -7 
34 5 -13 6 -5 3 8 1 11 1 7 -1 10 -10 -16 2 -15 14 -11 -5 
35 5 12 5 -16 14 -17 -10 -13 -14 1 -2 -4 -3 15 -3 -4 -14 5 -7 
36 5 -5 22 -1 8 -10 -8 16 7 -2 -10 6 -5 12 -17 -5 -2 -4 4 
37 5 11 4 -13 11 -3 8 -14 15 0 0 -1 -15 10 11 -7 -7 -14 -15 
38 5 11 5 -7 9 9 -7 11 -21 0 5 1 10 -16 15 8 -8 5 -2 
39 5 -1 1 12 16 9 -16 -4 -14 15 17 7 1 -14 10 -6 6 -12 -11 
40 5 -5 -8 9 12 4 -10 12 1 -8 10 -8 5 -11 -5 6 2 1 -14 
41 5 -5 -9 6 -2 6 -4 2 -10 6 4 -13 1 0 13 11 8 11 0 
42 5 -8 3 10 -12 -2 12 -6 -8 9 -6 -13 -10 9 -9 2 -4 2 -4 
43 5 2 -13 3 1 2 -2 16 -19 -10 0 2 13 -9 2 0 9 10 -12 
44 5 5 -10 -9 -5 10 10 13 7 -4 4 -12 7 17 -10 -6 -2 8 -2 
5 1 -1 0 0 1 85025 -1 -1 
5 1 0 1 1 -1 -1 2 2 
5 1 1 1 1 -1 -1 2 8 
5 1 2 1 1 -1 -1 2 1 
5 1 3 1 1 -1 -1 2 6 
5 1 4 1 1 -1 -1 2 5 
5 1 5 1 1 -1 -1 2 4 
5 1 6 1 1 -1 -1 2 10 
5 1 7 1 1 -1 -1 2 3 
5 1 8 1 1 -1 -1 2 7 
5 1 9 1 1 -1 -1 2 9 
5 1 10 1 1 -1 -1 2 7 
5 1 11 1 1 -1 -1 2 5 
5 1 12 1 1 -1 -1 2 10 
5 1 13 1 1 -1 -1 2 6 
5 1 14 1 1 -1 -1 2 1 
5 1 15 1 1 -1 -1 2 3 
5 1 16 1 1 -1 -1 2 4 
5 1 17 1 1 -1 -1 2 9 
5 1 18 1 1 -1 -1 2 8 
5 1 19 1 1 -1 -1 2 2 
5 1 20 1 1 -1 -1 2 1 
5 1 21 1 1 -1 -1 2 9 
5 1 22 1 1 -1 -1 2 8 
5 1 23 1 1 -1 -1 2 5 
5 1 24 1 1 -1 -1 2 4 
5 1 25 1 1 -1 -1 2 10 
5 1 26 1 1 -1 -1 2 3 
5 1 27 1 1 -1 -1 2 2 
5 1 28 1 1 -1 -1 2 6 
5 1 29 1 1 -1 -1 2 7 
5 1 30 1 1 -1 -1 2 9 
5 1 31 1 1 -1 -1 2 10 
5 1 32 1 1 -1 -1 2 6 
5 1 33 1 1 -1 -1 2 8 
5 1 34 1 1 -1 -1 2 5 
5 1 35 1 1 -1 -1 2 1 
5 1 36 1 1 -1 -1 2 2 
5 1 37 1 1 -1 -1 2 7 
5 1 38 1 1 -1 -1 2 4 
5 1 39 1 1 -1 -1 2 3 
5 1 -1 0 0 1 52442 -1 -1 
5 1 40 2 2 0 3681 3 11 
5 1 40 2 3 5 5908 3 11 
5 1 41 2 2 1 4099 2 5 
5 1 41 2 3 5 9823 2 5 
5 1 42 2 2 0 2404 3 19 
5 1 42 2 3 4 2303 3 19 
5 1 43 2 2 1 5205 3 20 
5 1 43 2 3 3 1871 3 20 
5 1 44 2 2 0 6948 2 8 
5 1 44 2 3 3 1512 2 8 
5 1 45 2 2 0 2838 5 37 
5 1 45 2 3 4 817 5 37 
5 1 46 2 2 0 3155 5 39 
5 1 46 2 3 4 792 5 39 
5 1 47 2 2 0 3308 5 33 
5 1 47 2 3 4 808 5 33 
5 1 48 2 2 0 5531 5 36 
5 1 48 2 3 3 944 5 36 
5 1 49 2 2 1 3973 2 5 
5 1 49 2 3 5 3479 2 5 
5 1 50 2 2 0 2500 5 34 
5 1 50 2 3 3 1409 5 34 
5 1 51 2 2 1 2074 2 1 
5 1 51 2 3 4 1512 2 1 
5 1 52 2 2 0 5077 5 31 
5 1 52 2 3 3 1488 5 31 
5 1 53 2 2 0 5380 4 21 
5 1 53 2 3 3 1049 4 21 
5 1 54 2 2 0 4026 3 12 
5 1 54 2 3 4 936 3 12 
5 1 55 2 2 1 4515 2 1 
5 1 55 2 3 4 592 2 1 
5 1 56 2 2 0 4477 5 26 
5 1 56 2 3 4 1078 5 26 
5 1 57 2 2 0 8492 3 14 
5 1 57 2 3 3 992 3 14 
5 1 58 2 2 0 3964 3 13 
5 1 58 2 3 3 944 3 13 
5 1 59 2 2 1 5276 2 2 
5 1 59 2 3 4 840 2 2 
5 1 60 2 2 1 1716 2 7 
5 1 60 2 3 4 943 2 7 
5 1 61 2 2 1 1585 2 10 
5 1 61 2 3 5 513 2 10 
5 1 62 2 2 0 4812 5 42 
5 1 62 2 3 4 1121 5 42 
5 1 63 2 2 0 3636 5 41 
5 1 63 2 3 2 2774 5 41 
5 1 64 2 2 1 1492 2 6 
5 1 64 2 3 4 1831 2 6 
5 1 65 2 2 1 5932 5 29 
5 1 65 2 3 2 569 5 29 
5 1 66 2 2 1 2813 3 18 
5 1 66 2 3 4 1094 3 18 
5 1 67 2 2 0 12331 5 43 
5 1 67 2 3 4 752 5 43 
5 1 68 2 2 0 1302 5 38 
5 1 68 2 3 4 288 5 38 
5 1 69 2 2 1 1330 2 4 
5 1 69 2 3 4 1351 2 4 
5 1 70 2 2 0 5101 5 32 
5 1 70 2 3 3 1088 5 32 
